
Start time     : 2019-02-19T14:20:50
14:37:39 [ INFO  ] muse_image_load_from_raw: [tid=016] loaded "/home/mmarcano/Documents/ReduceMUSE2017/Observation1/data/data_with_raw_calibs/MUSE.2017-06-01T11:09:11.355.fits[CHAN17]" (extension 2)
14:37:39 [ INFO  ] muse_combine_images: [tid=006] Combination method: average with sigma clipping (3.000000/3.000000)
14:37:39 [ INFO  ] muse_image_load_from_raw: [tid=016] loaded "/home/mmarcano/Documents/ReduceMUSE2017/Observation1/data/data_with_raw_calibs/MUSE.2017-06-01T11:10:31.356.fits[CHAN17]" (extension 2)
14:37:39 [ INFO  ] muse_image_load_from_raw: [tid=016] loaded "/home/mmarcano/Documents/ReduceMUSE2017/Observation1/data/data_with_raw_calibs/MUSE.2017-06-01T11:11:50.358.fits[CHAN17]" (extension 2)
14:37:39 [ INFO  ] muse_image_load_from_raw: [tid=000] loaded "/home/mmarcano/Documents/ReduceMUSE2017/Observation1/data/data_with_raw_calibs/MUSE.2017-06-03T11:26:46.177.fits[CHAN01]" (extension 18)
14:37:47 [ INFO  ] muse_image_load_from_raw: [tid=016] loaded "/home/mmarcano/Documents/ReduceMUSE2017/Observation1/data/data_with_raw_calibs/MUSE.2017-06-01T11:13:09.356.fits[CHAN17]" (extension 2)
14:37:47 [ INFO  ] muse_image_load_from_raw: [tid=015] loaded "/home/mmarcano/Documents/ReduceMUSE2017/Observation1/data/data_with_raw_calibs/MUSE.2017-06-01T11:01:04.356.fits[CHAN16]" (extension 21)
14:37:47 [ INFO  ] muse_image_load_from_raw: [tid=016] loaded "/home/mmarcano/Documents/ReduceMUSE2017/Observation1/data/data_with_raw_calibs/MUSE.2017-06-03T11:28:13.176.fits[CHAN17]" (extension 2)
14:37:47 [ INFO  ] muse_image_load_from_raw: [tid=004] loaded "/home/mmarcano/Documents/ReduceMUSE2017/Observation1/data/data_with_raw_calibs/MUSE.2017-06-01T11:07:51.355.fits[CHAN05]" (extension 5)
14:37:48 [ INFO  ] muse_image_load_from_raw: [tid=016] loaded "/home/mmarcano/Documents/ReduceMUSE2017/Observation1/data/data_with_raw_calibs/MUSE.2017-06-03T11:29:33.177.fits[CHAN17]" (extension 2)
14:37:48 [ INFO  ] muse_image_load_from_raw: [tid=015] loaded "/home/mmarcano/Documents/ReduceMUSE2017/Observation1/data/data_with_raw_calibs/MUSE.2017-06-01T11:02:24.358.fits[CHAN16]" (extension 21)
14:37:48 [ INFO  ] muse_image_load_from_raw: [tid=016] loaded "/home/mmarcano/Documents/ReduceMUSE2017/Observation1/data/data_with_raw_calibs/MUSE.2017-06-03T11:30:53.176.fits[CHAN17]" (extension 2)
14:37:48 [ INFO  ] muse_image_load_from_raw: [tid=004] loaded "/home/mmarcano/Documents/ReduceMUSE2017/Observation1/data/data_with_raw_calibs/MUSE.2017-06-01T11:09:11.355.fits[CHAN05]" (extension 5)
14:37:48 [ INFO  ] muse_image_load_from_raw: [tid=016] loaded "/home/mmarcano/Documents/ReduceMUSE2017/Observation1/data/data_with_raw_calibs/MUSE.2017-06-03T11:32:13.175.fits[CHAN17]" (extension 2)
14:37:48 [ INFO  ] muse_image_load_from_raw: [tid=004] loaded "/home/mmarcano/Documents/ReduceMUSE2017/Observation1/data/data_with_raw_calibs/MUSE.2017-06-01T11:10:31.356.fits[CHAN05]" (extension 5)
14:37:48 [ INFO  ] muse_image_load_from_raw: [tid=015] loaded "/home/mmarcano/Documents/ReduceMUSE2017/Observation1/data/data_with_raw_calibs/MUSE.2017-06-01T11:03:45.356.fits[CHAN16]" (extension 21)
14:37:48 [ INFO  ] muse_image_load_from_raw: [tid=016] loaded "/home/mmarcano/Documents/ReduceMUSE2017/Observation1/data/data_with_raw_calibs/MUSE.2017-06-03T11:33:33.176.fits[CHAN17]" (extension 2)
14:37:48 [ INFO  ] muse_image_load_from_raw: [tid=014] loaded "/home/mmarcano/Documents/ReduceMUSE2017/Observation1/data/data_with_raw_calibs/MUSE.2017-06-01T11:07:51.355.fits[CHAN15]" (extension 3)
14:37:48 [ INFO  ] muse_image_load_from_raw: [tid=004] loaded "/home/mmarcano/Documents/ReduceMUSE2017/Observation1/data/data_with_raw_calibs/MUSE.2017-06-01T11:11:50.358.fits[CHAN05]" (extension 5)
14:37:57 [ INFO  ] muse_image_load_from_raw: [tid=022] loaded "/home/mmarcano/Documents/ReduceMUSE2017/Observation1/data/data_with_raw_calibs/MUSE.2017-06-01T11:07:51.355.fits[CHAN23]" (extension 1)
14:37:57 [ INFO  ] muse_image_load_from_raw: [tid=014] loaded "/home/mmarcano/Documents/ReduceMUSE2017/Observation1/data/data_with_raw_calibs/MUSE.2017-06-01T11:09:11.355.fits[CHAN15]" (extension 3)
14:37:57 [ INFO  ] muse_image_load_from_raw: [tid=004] loaded "/home/mmarcano/Documents/ReduceMUSE2017/Observation1/data/data_with_raw_calibs/MUSE.2017-06-01T11:13:09.356.fits[CHAN05]" (extension 5)
14:37:57 [ INFO  ] muse_image_load_from_raw: [tid=015] loaded "/home/mmarcano/Documents/ReduceMUSE2017/Observation1/data/data_with_raw_calibs/MUSE.2017-06-01T11:05:05.356.fits[CHAN16]" (extension 21)
14:38:12 [ INFO  ] muse_image_load_from_raw: [tid=022] loaded "/home/mmarcano/Documents/ReduceMUSE2017/Observation1/data/data_with_raw_calibs/MUSE.2017-06-01T11:09:11.355.fits[CHAN23]" (extension 1)
14:38:12 [ INFO  ] muse_image_load_from_raw: [tid=004] loaded "/home/mmarcano/Documents/ReduceMUSE2017/Observation1/data/data_with_raw_calibs/MUSE.2017-06-03T11:28:13.176.fits[CHAN05]" (extension 5)
14:38:12 [ INFO  ] muse_image_load_from_raw: [tid=014] loaded "/home/mmarcano/Documents/ReduceMUSE2017/Observation1/data/data_with_raw_calibs/MUSE.2017-06-01T11:10:31.356.fits[CHAN15]" (extension 3)
14:38:12 [ INFO  ] muse_combine_images: [tid=012] Combination method: average with sigma clipping (3.000000/3.000000)
14:38:12 [ INFO  ] muse_image_load_from_raw: [tid=015] loaded "/home/mmarcano/Documents/ReduceMUSE2017/Observation1/data/data_with_raw_calibs/MUSE.2017-06-01T11:06:26.355.fits[CHAN16]" (extension 21)
14:38:12 [ INFO  ] muse_image_load_from_raw: [tid=022] loaded "/home/mmarcano/Documents/ReduceMUSE2017/Observation1/data/data_with_raw_calibs/MUSE.2017-06-01T11:10:31.356.fits[CHAN23]" (extension 1)
14:38:12 [ INFO  ] muse_image_load_from_raw: [tid=014] loaded "/home/mmarcano/Documents/ReduceMUSE2017/Observation1/data/data_with_raw_calibs/MUSE.2017-06-01T11:11:50.358.fits[CHAN15]" (extension 3)
14:38:12 [ INFO  ] muse_image_load_from_raw: [tid=004] loaded "/home/mmarcano/Documents/ReduceMUSE2017/Observation1/data/data_with_raw_calibs/MUSE.2017-06-03T11:29:33.177.fits[CHAN05]" (extension 5)
14:38:12 [ INFO  ] muse_image_load_from_raw: [tid=022] loaded "/home/mmarcano/Documents/ReduceMUSE2017/Observation1/data/data_with_raw_calibs/MUSE.2017-06-01T11:11:50.358.fits[CHAN23]" (extension 1)
14:38:12 [ INFO  ] muse_image_load_from_raw: [tid=014] loaded "/home/mmarcano/Documents/ReduceMUSE2017/Observation1/data/data_with_raw_calibs/MUSE.2017-06-01T11:13:09.356.fits[CHAN15]" (extension 3)
14:38:12 [ INFO  ] muse_image_load_from_raw: [tid=004] loaded "/home/mmarcano/Documents/ReduceMUSE2017/Observation1/data/data_with_raw_calibs/MUSE.2017-06-03T11:30:53.176.fits[CHAN05]" (extension 5)
14:38:12 [ INFO  ] muse_image_load_from_raw: [tid=015] loaded "/home/mmarcano/Documents/ReduceMUSE2017/Observation1/data/data_with_raw_calibs/MUSE.2017-06-03T11:21:26.177.fits[CHAN16]" (extension 21)
14:38:12 [ INFO  ] muse_image_load_from_raw: [tid=022] loaded "/home/mmarcano/Documents/ReduceMUSE2017/Observation1/data/data_with_raw_calibs/MUSE.2017-06-01T11:13:09.356.fits[CHAN23]" (extension 1)
14:38:12 [ INFO  ] muse_image_load_from_raw: [tid=001] loaded "/home/mmarcano/Documents/ReduceMUSE2017/Observation1/data/data_with_raw_calibs/MUSE.2017-06-01T11:07:51.355.fits[CHAN02]" (extension 12)
14:38:13 [ INFO  ] muse_image_load_from_raw: [tid=014] loaded "/home/mmarcano/Documents/ReduceMUSE2017/Observation1/data/data_with_raw_calibs/MUSE.2017-06-03T11:28:13.176.fits[CHAN15]" (extension 3)
14:38:13 [ INFO  ] muse_image_load_from_raw: [tid=004] loaded "/home/mmarcano/Documents/ReduceMUSE2017/Observation1/data/data_with_raw_calibs/MUSE.2017-06-03T11:32:13.175.fits[CHAN05]" (extension 5)
14:38:13 [ INFO  ] muse_image_load_from_raw: [tid=010] loaded "/home/mmarcano/Documents/ReduceMUSE2017/Observation1/data/data_with_raw_calibs/MUSE.2017-06-01T11:07:51.355.fits[CHAN11]" (extension 4)
14:38:13 [ INFO  ] muse_image_load_from_raw: [tid=022] loaded "/home/mmarcano/Documents/ReduceMUSE2017/Observation1/data/data_with_raw_calibs/MUSE.2017-06-03T11:28:13.176.fits[CHAN23]" (extension 1)
14:38:13 [ INFO  ] muse_image_load_from_raw: [tid=014] loaded "/home/mmarcano/Documents/ReduceMUSE2017/Observation1/data/data_with_raw_calibs/MUSE.2017-06-03T11:29:33.177.fits[CHAN15]" (extension 3)
14:38:13 [ INFO  ] muse_image_load_from_raw: [tid=001] loaded "/home/mmarcano/Documents/ReduceMUSE2017/Observation1/data/data_with_raw_calibs/MUSE.2017-06-01T11:09:11.355.fits[CHAN02]" (extension 12)
14:38:13 [ INFO  ] muse_combine_images: [tid=020] Combination method: average with sigma clipping (3.000000/3.000000)
14:38:13 [ INFO  ] muse_combine_images: [tid=003] Combination method: average with sigma clipping (3.000000/3.000000)
14:38:13 [ INFO  ] muse_image_load_from_raw: [tid=004] loaded "/home/mmarcano/Documents/ReduceMUSE2017/Observation1/data/data_with_raw_calibs/MUSE.2017-06-03T11:33:33.176.fits[CHAN05]" (extension 5)
14:38:13 [ INFO  ] muse_image_load_from_raw: [tid=015] loaded "/home/mmarcano/Documents/ReduceMUSE2017/Observation1/data/data_with_raw_calibs/MUSE.2017-06-03T11:22:46.177.fits[CHAN16]" (extension 21)
14:38:13 [ INFO  ] muse_image_load_from_raw: [tid=022] loaded "/home/mmarcano/Documents/ReduceMUSE2017/Observation1/data/data_with_raw_calibs/MUSE.2017-06-03T11:29:33.177.fits[CHAN23]" (extension 1)
14:38:13 [ INFO  ] muse_image_load_from_raw: [tid=014] loaded "/home/mmarcano/Documents/ReduceMUSE2017/Observation1/data/data_with_raw_calibs/MUSE.2017-06-03T11:30:53.176.fits[CHAN15]" (extension 3)
14:38:13 [ INFO  ] muse_image_load_from_raw: [tid=010] loaded "/home/mmarcano/Documents/ReduceMUSE2017/Observation1/data/data_with_raw_calibs/MUSE.2017-06-01T11:09:11.355.fits[CHAN11]" (extension 4)
14:38:13 [ INFO  ] muse_image_load_from_raw: [tid=022] loaded "/home/mmarcano/Documents/ReduceMUSE2017/Observation1/data/data_with_raw_calibs/MUSE.2017-06-03T11:30:53.176.fits[CHAN23]" (extension 1)
14:38:13 [ INFO  ] muse_image_load_from_raw: [tid=014] loaded "/home/mmarcano/Documents/ReduceMUSE2017/Observation1/data/data_with_raw_calibs/MUSE.2017-06-03T11:32:13.175.fits[CHAN15]" (extension 3)
14:38:13 [ INFO  ] muse_image_load_from_raw: [tid=001] loaded "/home/mmarcano/Documents/ReduceMUSE2017/Observation1/data/data_with_raw_calibs/MUSE.2017-06-01T11:10:31.356.fits[CHAN02]" (extension 12)
14:38:13 [ INFO  ] muse_image_load_from_raw: [tid=010] loaded "/home/mmarcano/Documents/ReduceMUSE2017/Observation1/data/data_with_raw_calibs/MUSE.2017-06-01T11:10:31.356.fits[CHAN11]" (extension 4)
14:38:27 [ INFO  ] muse_image_load_from_raw: [tid=022] loaded "/home/mmarcano/Documents/ReduceMUSE2017/Observation1/data/data_with_raw_calibs/MUSE.2017-06-03T11:32:13.175.fits[CHAN23]" (extension 1)
14:38:27 [ INFO  ] muse_image_load_from_raw: [tid=014] loaded "/home/mmarcano/Documents/ReduceMUSE2017/Observation1/data/data_with_raw_calibs/MUSE.2017-06-03T11:33:33.176.fits[CHAN15]" (extension 3)
14:38:27 [ INFO  ] muse_image_load_from_raw: [tid=015] loaded "/home/mmarcano/Documents/ReduceMUSE2017/Observation1/data/data_with_raw_calibs/MUSE.2017-06-03T11:24:06.177.fits[CHAN16]" (extension 21)
14:38:30 [ INFO  ] muse_combine_images: [tid=018] Combination method: average with sigma clipping (3.000000/3.000000)
14:38:30 [ INFO  ] muse_image_load_from_raw: [tid=001] loaded "/home/mmarcano/Documents/ReduceMUSE2017/Observation1/data/data_with_raw_calibs/MUSE.2017-06-01T11:11:50.358.fits[CHAN02]" (extension 12)
14:38:30 [ INFO  ] muse_image_load_from_raw: [tid=010] loaded "/home/mmarcano/Documents/ReduceMUSE2017/Observation1/data/data_with_raw_calibs/MUSE.2017-06-01T11:11:50.358.fits[CHAN11]" (extension 4)
14:38:30 [ INFO  ] muse_basicproc_apply_bias: [tid=019] Bias correction in IFU 20 using "/home/mmarcano/Documents/ReduceMUSE2017/Observation1/data/MASTER_BIAS.fits[CHAN20.DATA]"
14:38:35 [ INFO  ] muse_image_load_from_raw: [tid=022] loaded "/home/mmarcano/Documents/ReduceMUSE2017/Observation1/data/data_with_raw_calibs/MUSE.2017-06-03T11:33:33.176.fits[CHAN23]" (extension 1)
14:38:38 [ INFO  ] muse_image_load_from_raw: [tid=009] loaded "/home/mmarcano/Documents/ReduceMUSE2017/Observation1/data/data_with_raw_calibs/MUSE.2017-06-01T11:07:51.355.fits[CHAN10]" (extension 10)
14:38:38 [ INFO  ] muse_image_load_from_raw: [tid=010] loaded "/home/mmarcano/Documents/ReduceMUSE2017/Observation1/data/data_with_raw_calibs/MUSE.2017-06-01T11:13:09.356.fits[CHAN11]" (extension 4)
14:38:38 [ INFO  ] muse_image_load_from_raw: [tid=001] loaded "/home/mmarcano/Documents/ReduceMUSE2017/Observation1/data/data_with_raw_calibs/MUSE.2017-06-01T11:13:09.356.fits[CHAN02]" (extension 12)
14:38:40 [ INFO  ] muse_image_load_from_raw: [tid=015] loaded "/home/mmarcano/Documents/ReduceMUSE2017/Observation1/data/data_with_raw_calibs/MUSE.2017-06-03T11:25:26.177.fits[CHAN16]" (extension 21)
14:38:45 [ INFO  ] muse_image_load_from_raw: [tid=010] loaded "/home/mmarcano/Documents/ReduceMUSE2017/Observation1/data/data_with_raw_calibs/MUSE.2017-06-03T11:28:13.176.fits[CHAN11]" (extension 4)
14:38:45 [ INFO  ] muse_image_load_from_raw: [tid=009] loaded "/home/mmarcano/Documents/ReduceMUSE2017/Observation1/data/data_with_raw_calibs/MUSE.2017-06-01T11:09:11.355.fits[CHAN10]" (extension 10)
14:38:45 [ INFO  ] muse_image_load_from_raw: [tid=001] loaded "/home/mmarcano/Documents/ReduceMUSE2017/Observation1/data/data_with_raw_calibs/MUSE.2017-06-03T11:28:13.176.fits[CHAN02]" (extension 12)
14:38:45 [ INFO  ] muse_combine_images: [tid=017] Combination method: average with sigma clipping (3.000000/3.000000)
14:38:45 [ INFO  ] muse_image_load_from_raw: [tid=010] loaded "/home/mmarcano/Documents/ReduceMUSE2017/Observation1/data/data_with_raw_calibs/MUSE.2017-06-03T11:29:33.177.fits[CHAN11]" (extension 4)
14:38:46 [ INFO  ] muse_image_load_from_raw: [tid=009] loaded "/home/mmarcano/Documents/ReduceMUSE2017/Observation1/data/data_with_raw_calibs/MUSE.2017-06-01T11:10:31.356.fits[CHAN10]" (extension 10)
14:38:46 [ INFO  ] muse_image_load_from_raw: [tid=001] loaded "/home/mmarcano/Documents/ReduceMUSE2017/Observation1/data/data_with_raw_calibs/MUSE.2017-06-03T11:29:33.177.fits[CHAN02]" (extension 12)
14:38:46 [ INFO  ] muse_image_load_from_raw: [tid=015] loaded "/home/mmarcano/Documents/ReduceMUSE2017/Observation1/data/data_with_raw_calibs/MUSE.2017-06-03T11:26:46.177.fits[CHAN16]" (extension 21)
14:38:46 [ INFO  ] muse_image_load_from_raw: [tid=010] loaded "/home/mmarcano/Documents/ReduceMUSE2017/Observation1/data/data_with_raw_calibs/MUSE.2017-06-03T11:30:53.176.fits[CHAN11]" (extension 4)
14:38:46 [ INFO  ] muse_image_load_from_raw: [tid=009] loaded "/home/mmarcano/Documents/ReduceMUSE2017/Observation1/data/data_with_raw_calibs/MUSE.2017-06-01T11:11:50.358.fits[CHAN10]" (extension 10)
14:39:08 [ INFO  ] muse_image_load_from_raw: [tid=001] loaded "/home/mmarcano/Documents/ReduceMUSE2017/Observation1/data/data_with_raw_calibs/MUSE.2017-06-03T11:30:53.176.fits[CHAN02]" (extension 12)
14:39:10 [ INFO  ] muse_image_load_from_raw: [tid=009] loaded "/home/mmarcano/Documents/ReduceMUSE2017/Observation1/data/data_with_raw_calibs/MUSE.2017-06-01T11:13:09.356.fits[CHAN10]" (extension 10)
14:39:10 [ INFO  ] muse_image_load_from_raw: [tid=010] loaded "/home/mmarcano/Documents/ReduceMUSE2017/Observation1/data/data_with_raw_calibs/MUSE.2017-06-03T11:32:13.175.fits[CHAN11]" (extension 4)
14:39:10 [ INFO  ] muse_image_load_from_raw: [tid=010] loaded "/home/mmarcano/Documents/ReduceMUSE2017/Observation1/data/data_with_raw_calibs/MUSE.2017-06-03T11:33:33.176.fits[CHAN11]" (extension 4)
14:39:10 [ INFO  ] muse_image_load_from_raw: [tid=001] loaded "/home/mmarcano/Documents/ReduceMUSE2017/Observation1/data/data_with_raw_calibs/MUSE.2017-06-03T11:32:13.175.fits[CHAN02]" (extension 12)
14:39:10 [ INFO  ] muse_image_load_from_raw: [tid=013] loaded "/home/mmarcano/Documents/ReduceMUSE2017/Observation1/data/data_with_raw_calibs/MUSE.2017-06-01T11:07:51.355.fits[CHAN14]" (extension 9)
14:39:13 [ INFO  ] muse_image_load_from_raw: [tid=009] loaded "/home/mmarcano/Documents/ReduceMUSE2017/Observation1/data/data_with_raw_calibs/MUSE.2017-06-03T11:28:13.176.fits[CHAN10]" (extension 10)
14:39:18 [ INFO  ] muse_image_load_from_raw: [tid=021] loaded "/home/mmarcano/Documents/ReduceMUSE2017/Observation1/data/data_with_raw_calibs/MUSE.2017-06-01T11:07:51.355.fits[CHAN22]" (extension 7)
14:39:18 [ INFO  ] muse_image_load_from_raw: [tid=007] loaded "/home/mmarcano/Documents/ReduceMUSE2017/Observation1/data/data_with_raw_calibs/MUSE.2017-06-01T11:07:51.355.fits[CHAN08]" (extension 11)
14:39:18 [ INFO  ] muse_image_load_from_raw: [tid=009] loaded "/home/mmarcano/Documents/ReduceMUSE2017/Observation1/data/data_with_raw_calibs/MUSE.2017-06-03T11:29:33.177.fits[CHAN10]" (extension 10)
14:39:18 [ INFO  ] muse_image_load_from_raw: [tid=001] loaded "/home/mmarcano/Documents/ReduceMUSE2017/Observation1/data/data_with_raw_calibs/MUSE.2017-06-03T11:33:33.176.fits[CHAN02]" (extension 12)
14:39:21 [ INFO  ] muse_image_load_from_raw: [tid=013] loaded "/home/mmarcano/Documents/ReduceMUSE2017/Observation1/data/data_with_raw_calibs/MUSE.2017-06-01T11:09:11.355.fits[CHAN14]" (extension 9)
14:39:31 [ INFO  ] muse_combine_images: [tid=023] Combination method: average with sigma clipping (3.000000/3.000000)
14:39:35 [ INFO  ] muse_basicproc_adu_to_count: [tid=019] Converting 10 exposures from adu to count (= electron) units in IFU 20
14:39:36 [ INFO  ] muse_image_load_from_raw: [tid=021] loaded "/home/mmarcano/Documents/ReduceMUSE2017/Observation1/data/data_with_raw_calibs/MUSE.2017-06-01T11:09:11.355.fits[CHAN22]" (extension 7)
14:39:38 [ INFO  ] muse_combine_images: [tid=011] Combination method: average with sigma clipping (3.000000/3.000000)
14:39:38 [ INFO  ] muse_image_load_from_raw: [tid=007] loaded "/home/mmarcano/Documents/ReduceMUSE2017/Observation1/data/data_with_raw_calibs/MUSE.2017-06-01T11:09:11.355.fits[CHAN08]" (extension 11)
14:39:39 [ INFO  ] muse_combine_images: [tid=005] Combination method: average with sigma clipping (3.000000/3.000000)
14:39:41 [ INFO  ] muse_image_load_from_raw: [tid=009] loaded "/home/mmarcano/Documents/ReduceMUSE2017/Observation1/data/data_with_raw_calibs/MUSE.2017-06-03T11:30:53.176.fits[CHAN10]" (extension 10)
14:39:44 [ INFO  ] muse_image_load_from_raw: [tid=013] loaded "/home/mmarcano/Documents/ReduceMUSE2017/Observation1/data/data_with_raw_calibs/MUSE.2017-06-01T11:10:31.356.fits[CHAN14]" (extension 9)
14:39:48 [ INFO  ] muse_image_load_from_raw: [tid=021] loaded "/home/mmarcano/Documents/ReduceMUSE2017/Observation1/data/data_with_raw_calibs/MUSE.2017-06-01T11:10:31.356.fits[CHAN22]" (extension 7)
14:39:48 [ INFO  ] muse_image_load_from_raw: [tid=007] loaded "/home/mmarcano/Documents/ReduceMUSE2017/Observation1/data/data_with_raw_calibs/MUSE.2017-06-01T11:10:31.356.fits[CHAN08]" (extension 11)
14:39:54 [ INFO  ] muse_image_load_from_raw: [tid=009] loaded "/home/mmarcano/Documents/ReduceMUSE2017/Observation1/data/data_with_raw_calibs/MUSE.2017-06-03T11:32:13.175.fits[CHAN10]" (extension 10)
14:39:57 [ INFO  ] muse_image_load_from_raw: [tid=013] loaded "/home/mmarcano/Documents/ReduceMUSE2017/Observation1/data/data_with_raw_calibs/MUSE.2017-06-01T11:11:50.358.fits[CHAN14]" (extension 9)
14:40:06 [ INFO  ] muse_image_load_from_raw: [tid=006] loaded "/home/mmarcano/Documents/ReduceMUSE2017/Observation1/data/data_with_raw_calibs/MUSE.2017-06-01T11:07:51.355.fits[CHAN07]" (extension 17)
14:40:07 [ INFO  ] muse_image_load_from_raw: [tid=007] loaded "/home/mmarcano/Documents/ReduceMUSE2017/Observation1/data/data_with_raw_calibs/MUSE.2017-06-01T11:11:50.358.fits[CHAN08]" (extension 11)
14:40:07 [ INFO  ] muse_image_load_from_raw: [tid=008] loaded "/home/mmarcano/Documents/ReduceMUSE2017/Observation1/data/data_with_raw_calibs/MUSE.2017-06-01T11:07:51.355.fits[CHAN09]" (extension 16)
14:40:07 [ INFO  ] muse_image_load_from_raw: [tid=021] loaded "/home/mmarcano/Documents/ReduceMUSE2017/Observation1/data/data_with_raw_calibs/MUSE.2017-06-01T11:11:50.358.fits[CHAN22]" (extension 7)
14:40:07 [ INFO  ] muse_image_load_from_raw: [tid=009] loaded "/home/mmarcano/Documents/ReduceMUSE2017/Observation1/data/data_with_raw_calibs/MUSE.2017-06-03T11:33:33.176.fits[CHAN10]" (extension 10)
14:40:07 [ INFO  ] muse_basicproc_apply_dark: [tid=019] Dark correction in IFU 20 using "/home/mmarcano/Documents/ReduceMUSE2017/Observation1/data/MASTER_DARK.fits[CHAN20.DATA]"
14:40:07 [ INFO  ] muse_image_load_from_raw: [tid=013] loaded "/home/mmarcano/Documents/ReduceMUSE2017/Observation1/data/data_with_raw_calibs/MUSE.2017-06-01T11:13:09.356.fits[CHAN14]" (extension 9)
14:40:17 [ INFO  ] muse_image_load_from_raw: [tid=006] loaded "/home/mmarcano/Documents/ReduceMUSE2017/Observation1/data/data_with_raw_calibs/MUSE.2017-06-01T11:09:11.355.fits[CHAN07]" (extension 17)
14:40:21 [ INFO  ] muse_image_load_from_raw: [tid=008] loaded "/home/mmarcano/Documents/ReduceMUSE2017/Observation1/data/data_with_raw_calibs/MUSE.2017-06-01T11:09:11.355.fits[CHAN09]" (extension 16)
14:40:21 [ INFO  ] muse_image_load_from_raw: [tid=013] loaded "/home/mmarcano/Documents/ReduceMUSE2017/Observation1/data/data_with_raw_calibs/MUSE.2017-06-03T11:28:13.176.fits[CHAN14]" (extension 9)
14:40:21 [ INFO  ] muse_image_load_from_raw: [tid=007] loaded "/home/mmarcano/Documents/ReduceMUSE2017/Observation1/data/data_with_raw_calibs/MUSE.2017-06-01T11:13:09.356.fits[CHAN08]" (extension 11)
14:40:21 [ INFO  ] muse_image_load_from_raw: [tid=021] loaded "/home/mmarcano/Documents/ReduceMUSE2017/Observation1/data/data_with_raw_calibs/MUSE.2017-06-01T11:13:09.356.fits[CHAN22]" (extension 7)
14:40:21 [ INFO  ] muse_image_load_from_raw: [tid=006] loaded "/home/mmarcano/Documents/ReduceMUSE2017/Observation1/data/data_with_raw_calibs/MUSE.2017-06-01T11:10:31.356.fits[CHAN07]" (extension 17)
14:40:22 [ INFO  ] muse_image_load_from_raw: [tid=008] loaded "/home/mmarcano/Documents/ReduceMUSE2017/Observation1/data/data_with_raw_calibs/MUSE.2017-06-01T11:10:31.356.fits[CHAN09]" (extension 16)
14:40:22 [ INFO  ] muse_image_load_from_raw: [tid=013] loaded "/home/mmarcano/Documents/ReduceMUSE2017/Observation1/data/data_with_raw_calibs/MUSE.2017-06-03T11:29:33.177.fits[CHAN14]" (extension 9)
14:40:22 [ INFO  ] muse_image_load_from_raw: [tid=021] loaded "/home/mmarcano/Documents/ReduceMUSE2017/Observation1/data/data_with_raw_calibs/MUSE.2017-06-03T11:28:13.176.fits[CHAN22]" (extension 7)
14:40:22 [ INFO  ] muse_image_load_from_raw: [tid=007] loaded "/home/mmarcano/Documents/ReduceMUSE2017/Observation1/data/data_with_raw_calibs/MUSE.2017-06-03T11:28:13.176.fits[CHAN08]" (extension 11)
14:40:22 [ INFO  ] muse_image_load_from_raw: [tid=006] loaded "/home/mmarcano/Documents/ReduceMUSE2017/Observation1/data/data_with_raw_calibs/MUSE.2017-06-01T11:11:50.358.fits[CHAN07]" (extension 17)
14:40:22 [ INFO  ] muse_image_load_from_raw: [tid=013] loaded "/home/mmarcano/Documents/ReduceMUSE2017/Observation1/data/data_with_raw_calibs/MUSE.2017-06-03T11:30:53.176.fits[CHAN14]" (extension 9)
14:40:26 [ INFO  ] muse_image_load_from_raw: [tid=008] loaded "/home/mmarcano/Documents/ReduceMUSE2017/Observation1/data/data_with_raw_calibs/MUSE.2017-06-01T11:11:50.358.fits[CHAN09]" (extension 16)
14:40:26 [ INFO  ] muse_image_load_from_raw: [tid=021] loaded "/home/mmarcano/Documents/ReduceMUSE2017/Observation1/data/data_with_raw_calibs/MUSE.2017-06-03T11:29:33.177.fits[CHAN22]" (extension 7)
14:40:40 [ INFO  ] muse_image_load_from_raw: [tid=007] loaded "/home/mmarcano/Documents/ReduceMUSE2017/Observation1/data/data_with_raw_calibs/MUSE.2017-06-03T11:29:33.177.fits[CHAN08]" (extension 11)
14:40:41 [ INFO  ] muse_image_load_from_raw: [tid=006] loaded "/home/mmarcano/Documents/ReduceMUSE2017/Observation1/data/data_with_raw_calibs/MUSE.2017-06-01T11:13:09.356.fits[CHAN07]" (extension 17)
14:40:43 [ INFO  ] muse_image_load_from_raw: [tid=021] loaded "/home/mmarcano/Documents/ReduceMUSE2017/Observation1/data/data_with_raw_calibs/MUSE.2017-06-03T11:30:53.176.fits[CHAN22]" (extension 7)
14:40:43 [ INFO  ] muse_image_load_from_raw: [tid=013] loaded "/home/mmarcano/Documents/ReduceMUSE2017/Observation1/data/data_with_raw_calibs/MUSE.2017-06-03T11:32:13.175.fits[CHAN14]" (extension 9)
14:40:43 [ INFO  ] muse_image_load_from_raw: [tid=008] loaded "/home/mmarcano/Documents/ReduceMUSE2017/Observation1/data/data_with_raw_calibs/MUSE.2017-06-01T11:13:09.356.fits[CHAN09]" (extension 16)
14:40:52 [ INFO  ] muse_image_load_from_raw: [tid=007] loaded "/home/mmarcano/Documents/ReduceMUSE2017/Observation1/data/data_with_raw_calibs/MUSE.2017-06-03T11:30:53.176.fits[CHAN08]" (extension 11)
