_RAJ2000	_DEJ2000	RAJ2000	DEJ2000	SrcIDgaia	RAgaia	e_RAgaia	DEgaia	e_DEgaia	Org	Nu	EPucac	pmRA	e_pmRA	pmDE	e_pmDE	Gmag	f.mag	Rmag	Jmag	Hmag	Kmag
265.234328725	-53.688566277	265.2343220	-53.6885586	5921750893114907008	265.2343972	14.0	-53.6886442	12.8	2	4	1998.522	9.7	4.1	-18.7	3.8	15.902	16.107	30.000	14.740	14.462	14.323
265.236420964	-53.681497811	265.2364175	-53.6814894	5921750927474647424	265.2364561	13.9	-53.6815833	12.7	2	3	1998.523	5.0	5.4	-20.5	5.0	15.870	16.663	30.000	14.728	14.637	14.522
265.238040172	-53.676137209	265.2380444	-53.6761283	5921750927474648448	265.2379969	29.4	-53.6762275	26.8	2	7	1998.522	-6.1	2.1	-21.7	2.0	12.874	13.062	12.390	11.125	10.689	10.529
265.238852644	-53.685868754	265.2388444	-53.6858642	5921750931777668096	265.2389364	19.0	-53.6859150	17.3	3	3	1998.523	11.9	4.2	-11.1	4.0	15.911	16.484				
265.224618354	-53.665971199	265.2246169	-53.6659481	5921751034856702464	265.2246328	19.0	-53.6662058	17.3	3	1	1998.523	2.1	15.9	-56.3	14.4	16.638	16.978				
265.227756853	-53.649179695	265.2277536	-53.6491719	5921751064913592064	265.2277897	13.7	-53.6492592	12.5	3	4	1998.523	4.7	4.7	-19.0	5.1	15.772	16.489				
265.228021824	-53.661626844	265.2280203	-53.6616197	5921751030553854080	265.2280369	21.1	-53.6616992	19.2	2	7	1998.522	2.2	1.8	-17.4	1.7	14.123	14.681	30.000	12.691	12.262	12.172
265.228685065	-53.668036713	265.2286834	-53.6680303	5921751030553854720	265.2287019	23.3	-53.6681017	21.3	2	5	1998.520	2.4	1.8	-15.6	1.7	12.896	13.309	12.350	11.256	10.841	10.675
265.229425433	-53.657976503	265.2294228	-53.6579694	5921751064913593472	265.2294525	25.0	-53.6580489	22.8	2	7	1998.522	3.8	1.8	-17.3	1.7	13.287	13.734	13.190	11.807	11.294	11.222
265.230660780	-53.661274822	265.2306587	-53.6612664	5921751030553856128	265.2306819	16.8	-53.6613600	15.4	2	4	1998.521	3.0	2.2	-20.5	2.1	14.711	15.327	30.000	13.304	12.885	12.753
265.231018451	-53.669614949	265.2310197	-53.6696050	5921751030553856512	265.2310056	17.0	-53.6697156	15.5	2	2	1998.520	-1.8	6.6	-24.2	7.7	14.690	15.635	30.000	13.240	12.894	12.695
265.233285984	-53.672578531	265.2332864	-53.6725725	5921751030553859072	265.2332819	14.4	-53.6726397	13.1	2	2	1998.523	-0.6	5.5	-14.7	5.3	15.817	15.723	30.000	14.532	14.285	14.121
265.233656258	-53.664828716	265.2336744	-53.6648169	5921751030553859584	265.2334722	15.7	-53.6649489	14.3	2	2	1998.523	-26.2	3.4	-28.8	3.4	15.285	15.372	30.000	13.727	13.468	13.454
265.234470481	-53.672104785	265.2344594	-53.6720958	5921751030553860736	265.2345828	14.9	-53.6721961	13.6	3	0	1998.523	16.0	30.4	-21.9	30.4	16.231	15.522				
265.234928168	-53.673133223	265.2349308	-53.6731267	5921751030553860864	265.2349014	19.5	-53.6731994	17.8	2	3	1998.523	-3.8	4.0	-15.9	4.2	15.437	16.008	30.000	13.890	13.718	13.439
265.235160579	-53.661279709	265.2351542	-53.6612733	5921751030553861120	265.2352250	14.0	-53.6613450	12.8	2	3	1998.521	9.2	5.9	-15.6	6.4	15.904	16.612	30.000	14.740	14.499	14.301
265.238477331	-53.666449132	265.2384708	-53.6664367	5921751030553864192	265.2385436	19.7	-53.6665753	18.0	3	1	1998.518	9.4	8.4	-30.2	8.2	14.426	15.053				
265.239015431	-53.663159085	265.2390128	-53.6631517	5921751030547464960	265.2390419	1.3	-53.6632339	1.3	1	4	1998.523	3.8	0.9	-18.0	0.9	10.438	10.665	10.450	8.629	8.032	7.887
265.239607114	-53.666794965	265.2396033	-53.6667872	5921751030553864960	265.2396458	19.8	-53.6668739	18.0	2	6	1998.521	5.5	1.7	-18.9	1.6	13.040	13.250	12.680	12.171	12.155	11.741
265.241277138	-53.667800801	265.2412761	-53.6677942	5921751034856646272	265.2412875	19.0	-53.6678678	17.3	2	2	1998.524	1.5	8.3	-16.1	6.9	16.056	16.792	30.000	14.903	14.628	14.506
265.167157115	-53.667886870	265.1671714	-53.6678789	5921751167992728448	265.1670122	10.4	-53.6679678	11.2	2	0	1998.521	-20.6	30.4	-19.4	30.4	15.627	20.000	30.000	15.490	15.657	15.388
265.167716903	-53.661675166	265.1677099	-53.6616681	5921751167992729472	265.1677881	36.7	-53.6617467	42.2	2	5	1998.521	10.1	2.9	-17.2	3.2	13.551	14.087	30.000	11.919	11.480	11.377
265.169809058	-53.647487264	265.1698067	-53.6474797	5921751202352470272	265.1698331	23.7	-53.6475642	21.6	2	9	1998.520	3.4	1.7	-18.4	1.6	13.434	13.879	30.000	11.914	11.444	11.356
265.170816355	-53.663456728	265.1708133	-53.6634492	5921751167992733568	265.1708469	4.9	-53.6635331	0.5	2	5	1998.519	4.4	1.2	-18.3	1.1	10.000	10.162	10.120	8.140	7.481	7.339
265.171699531	-53.670376063	265.1716996	-53.6703689	5921751167992734208	265.1716989	17.3	-53.6704486	18.7	2	1	1998.518	-0.1	4.2	-17.4	4.2	13.218	13.689	30.000	11.756	11.260	11.202
265.171716942	-53.652273755	265.1717019	-53.6522694	5921751206655535232	265.1718697	19.0	-53.6523178	17.3	3	9	1998.521	21.7	1.6	-10.6	1.5	14.123	14.217				
265.171995901	-53.656019926	265.1719925	-53.6560161	5921751206655581568	265.1720300	19.0	-53.6560589	17.3	3	3	1998.519	4.9	6.1	-9.3	6.7	15.504	16.060				
265.173025319	-53.647716890	265.1730222	-53.6477097	5921751202352474112	265.1730569	17.7	-53.6477900	16.1	2	7	1998.521	4.5	1.7	-17.5	1.7	14.352	14.807	30.000	12.951	12.487	12.413
265.174801683	-53.648470320	265.1748528	-53.6484431	5921751206655472896	265.1742825	19.0	-53.6487467	17.3	2	2	1998.522	-73.8	6.1	-66.3	6.7	16.432	15.437	30.000	14.816	14.656	14.512
265.174674007	-53.662511960	265.1746747	-53.6625042	5921751172295914368	265.1746667	19.0	-53.6625906	17.3	2	2	1998.522	-1.0	3.0	-18.9	2.9	13.665	14.355	13.290	13.276	13.176	13.065
265.175271757	-53.655521931	265.1752694	-53.6555147	5921751202352477056	265.1752953	29.3	-53.6555953	26.7	2	9	1998.521	3.4	2.0	-17.6	1.9	12.847	13.185	12.580	12.140	12.073	12.001
265.175740654	-53.653499340	265.1757511	-53.6534936	5921751202352477440	265.1756342	13.4	-53.6535578	12.2	2	3	1998.524	-15.1	4.6	-14.0	4.2	16.014	15.980	30.000	15.058	14.987	14.843
265.175906384	-53.672178121	265.1759111	-53.6721614	5921751172281813376	265.1758589	16.9	-53.6723475	20.2	2	1	1998.521	-6.8	15.1	-40.7	13.2	14.113	15.134	30.000	12.669	12.410	12.169
265.175903849	-53.664594999	265.1759017	-53.6645867	5921751167992740224	265.1759253	16.9	-53.6646789	6.1	2	4	1998.521	3.1	2.0	-20.2	1.7	12.553	13.076	12.280	11.013	10.515	10.401
265.176866563	-53.665823283	265.1768897	-53.6658253	5921751172295961088	265.1766322	19.0	-53.6658031	17.3	3	1	1998.518	-33.3	12.0	4.9	12.3	16.244	15.847				
265.178281646	-53.654798075	265.1782750	-53.6547911	5921751202352481920	265.1783494	13.9	-53.6548689	12.7	2	3	1998.523	9.6	6.3	-17.0	6.3	16.409	16.728	30.000	15.074	14.888	14.150
265.179392254	-53.651259569	265.1793987	-53.6512539	5921751206655478272	265.1793264	19.0	-53.6513172	17.3	3	0	1998.521	-9.3	28.7	-13.8	21.2	16.564	17.496				
265.179987019	-53.663976726	265.1800089	-53.6639789	5921751172295905280	265.1797650	19.0	-53.6639544	17.3	3	0	1998.523	-31.6	17.6	5.3	17.6	16.563	20.000				
265.180206698	-53.668062825	265.1802033	-53.6680558	5921751167992745728	265.1802414	37.9	-53.6681342	36.9	2	3	1998.521	4.9	3.0	-17.1	2.9	12.287	12.728	30.000	11.137	10.791	10.648
265.180918571	-53.672077370	265.1809133	-53.6720694	5921751167992746624	265.1809719	18.3	-53.6721581	16.6	2	4	1998.521	7.6	2.3	-19.4	2.4	13.171	13.728	30.000	12.593	12.644	12.352
265.181137061	-53.664340450	265.1811306	-53.6643281	5921751172295905536	265.1812025	19.0	-53.6644653	17.3	3	1	1998.518	9.3	10.8	-30.0	9.1	15.994	17.075				
265.181209347	-53.673966938	265.1812011	-53.6739639	5921751167992747264	265.1812933	14.3	-53.6739978	15.2	2	2	1998.522	11.9	3.6	-7.4	3.6	13.583	13.973	30.000	13.112	12.492	12.561
265.181285644	-53.658644489	265.1812828	-53.6586375	5921751202352486144	265.1813142	4.7	-53.6587153	0.6	2	6	1998.520	4.1	1.0	-17.0	1.0	10.920	11.296	10.960	9.196	8.598	8.510
265.183392947	-53.668580333	265.1833917	-53.6685775	5921751167992750592	265.1834053	28.4	-53.6686092	26.0	2	2	1998.522	1.8	3.3	-6.9	3.3	12.949	13.459	12.210	11.242	10.867	10.681
265.183951202	-53.663282714	265.1839494	-53.6632736	5921751202352489728	265.1839700	19.4	-53.6633753	17.7	2	7	1998.522	2.6	1.7	-22.2	1.7	13.896	14.312	30.000	12.340	11.913	11.791
265.184288731	-53.666035834	265.1842781	-53.6660325	5921751172295913088	265.1843964	19.0	-53.6660697	17.3	2	1	1998.518	15.3	12.5	-8.1	13.3	16.304	16.655	30.000	14.583	14.669	14.464
265.184920565	-53.654381739	265.1849020	-53.6543592	5921751202352491008	265.1851089	13.9	-53.6546103	12.8	3	2	1998.522	26.8	6.3	-54.9	6.4	16.969	16.577				
265.185115300	-53.675219413	265.1851083	-53.6752158	5921751167992752768	265.1851861	15.4	-53.6752561	16.6	2	2	1998.522	10.1	4.3	-8.8	4.5	14.133	14.993	30.000	12.522	12.076	11.926
265.186069523	-53.652123170	265.1860689	-53.6521150	5921751202352492416	265.1860758	21.7	-53.6522061	19.5	2	7	1998.522	0.9	1.7	-19.9	1.6	13.705	14.084	7.760	12.183	11.766	11.641
265.187013223	-53.654590731	265.1870117	-53.6545831	5921751202352493312	265.1870286	19.9	-53.6546683	17.7	2	7	1998.523	2.2	2.0	-18.6	1.9	14.609	15.208	30.000	13.288	12.880	12.756
265.187182862	-53.661778139	265.1871794	-53.6617742	5921751206655572736	265.1872178	19.0	-53.6618181	17.3	3	1	1998.523	5.0	6.1	-9.6	15.2	16.540	17.412				
265.188900252	-53.662117090	265.1888950	-53.6621028	5921751206655569280	265.1889533	19.0	-53.6622622	17.3	3	1	1998.526	7.6	11.2	-34.9	10.0	16.764	17.458				
265.190016255	-53.666251675	265.1900094	-53.6662447	5921751202352498176	265.1900861	24.1	-53.6663225	28.3	2	3	1998.523	9.9	4.9	-17.0	4.6	15.696	16.493	30.000	15.430	15.069	14.983
265.190235857	-53.658024008	265.1902308	-53.6580167	5921751202352498432	265.1902869	20.3	-53.6580981	18.5	2	5	1998.522	7.3	1.7	-17.8	1.6	13.567	14.039	30.000	12.069	11.644	11.512
265.190430116	-53.674281807	265.1904297	-53.6742747	5921751167992760448	265.1904344	5.4	-53.6743539	0.8	2	3	1998.521	0.6	1.9	-17.3	1.9	12.104	12.543	11.480	10.487	9.996	9.881
265.190830192	-53.655695057	265.1908358	-53.6556864	5921751202352499072	265.1907731	12.8	-53.6557831	11.6	2	2	1998.523	-8.1	5.6	-21.1	5.7	16.328	16.166	30.000	15.576	15.259	15.352
265.191926247	-53.679674159	265.1919425	-53.6796547	5921745296766444160	265.1917614	15.4	-53.6798711	16.6	2	2	1998.519	-23.4	6.8	-47.3	6.8	15.721	15.662	30.000	14.294	14.061	14.160
265.192564876	-53.663916268	265.1925567	-53.6639175	5921751206655568512	265.1926475	19.0	-53.6639036	17.3	3	3	1998.522	11.8	5.4	3.0	5.1	16.316	16.118				
265.192810256	-53.659872292	265.1928070	-53.6598656	5921751202352503040	265.1928428	19.3	-53.6599400	17.6	2	7	1998.522	4.7	1.6	-16.3	1.6	13.879	14.367	30.000	12.428	11.973	11.805
265.193272121	-53.655321417	265.1932639	-53.6553233	5921751202352503936	265.1933558	12.7	-53.6553022	11.6	2	1	1998.526	11.9	11.9	4.6	11.4	16.804	17.403	30.000	15.789	15.262	15.195
265.193645248	-53.669806580	265.1936404	-53.6697978	5921751172295906432	265.1936947	19.0	-53.6698956	17.3	3	2	1998.523	7.0	2.6	-21.4	2.6	13.296	13.817				
265.195672845	-53.658778885	265.1956953	-53.6587700	5921751206655482240	265.1954444	22.4	-53.6588694	19.9	2	1	1998.526	-32.5	18.3	-21.7	16.0	16.782	17.338	30.000	16.442	15.173	14.727
265.195742726	-53.665660642	265.1957394	-53.6656528	5921751133633030656	265.1957769	18.4	-53.6657403	6.6	2	5	1998.522	4.8	2.4	-19.1	2.1	11.985	12.321	11.590	10.374	9.853	9.734
265.195820458	-53.668186358	265.1958086	-53.6681758	5921751133633030784	265.1959406	16.5	-53.6682936	15.0	2	2	1998.521	17.1	9.3	-25.7	10.7	14.781	15.565	30.000	13.512	13.060	12.900
265.196942351	-53.671513988	265.1969393	-53.6715061	5921751103576417792	265.1969733	18.9	-53.6715939	17.3	2	3	1998.521	4.4	6.3	-19.2	6.1	14.226	15.153	30.000	12.537	12.269	11.932
265.197008403	-53.660681188	265.1970075	-53.6606744	5921751133633032832	265.1970172	16.7	-53.6607500	15.3	2	2	1998.519	1.3	3.1	-16.5	3.1	13.822	14.272	30.000	13.195	13.186	12.981
265.197406567	-53.658743079	265.1974092	-53.6587400	5921751202352506752	265.1973803	12.6	-53.6587742	11.5	3	3	1998.522	-3.8	3.9	-7.5	4.1	15.832	16.180				
265.197530561	-53.675864454	265.1975436	-53.6758442	5921751099273295232	265.1973981	15.9	-53.6760700	14.5	2	1	1998.521	-18.8	10.7	-49.3	8.5	15.021	16.122	30.000	13.762	13.311	13.166
265.199041467	-53.662611977	265.1990378	-53.6626039	5921751133633035520	265.1990789	5.1	-53.6626939	0.8	2	2	1998.524	5.3	2.3	-19.7	2.3	11.039	11.401	30.000	9.047	8.458	8.226
265.200214450	-53.680699779	265.2002114	-53.6806928	5921751099273298432	265.2002456	5.0	-53.6807706	0.6	2	7	1998.522	4.4	0.9	-17.0	0.9	12.048	12.391	11.970	10.493	9.990	9.811
265.200678290	-53.667582237	265.2007036	-53.6675831	5921751137936088960	265.2004219	19.0	-53.6675736	17.3	3	2	1998.521	-36.5	7.4	2.1	7.3	16.362	16.133				
265.200484105	-53.671482818	265.2004814	-53.6714753	5921751099273298560	265.2005111	4.8	-53.6715592	0.6	2	3	1998.521	3.9	1.8	-18.3	1.7	10.163	10.358	10.250	8.338	7.663	7.564
265.202490585	-53.683097768	265.2024919	-53.6830958	5921751099273300608	265.2024775	14.9	-53.6831178	13.6	2	4	1998.524	-1.9	3.0	-4.8	3.1	15.499	15.730	30.000	14.211	13.823	13.740
265.204734493	-53.664616331	265.2047311	-53.6646103	5921751137936029312	265.2047689	19.0	-53.6646778	17.3	3	2	1998.523	4.9	9.1	-14.7	11.1	16.640	17.312				
265.207736612	-53.680205571	265.2077328	-53.6802036	5921751099273307136	265.2077756	14.4	-53.6802258	13.2	3	4	1998.522	5.5	4.0	-4.8	4.1	15.619	15.741				
265.207844573	-53.685988790	265.2078418	-53.6859814	5921751099273307392	265.2078722	44.0	-53.6860639	42.9	2	7	1998.522	4.0	2.8	-18.0	2.7	11.394	11.679	11.400	9.815	9.318	9.168
265.207904746	-53.683002447	265.2079008	-53.6829956	5921751099273304704	265.2079447	12.7	-53.6830719	11.6	3	3	1998.524	5.7	3.5	-16.7	3.6	15.515	16.146				
265.207944929	-53.665515303	265.2079350	-53.6655058	5921751133633046144	265.2080456	18.7	-53.6656117	17.1	3	2	1998.519	14.3	5.0	-23.1	5.1	14.096	14.754				
265.208221040	-53.667523678	265.2082100	-53.6675194	5921751137936045824	265.2083328	19.0	-53.6675672	17.3	2	2	1998.519	15.9	6.4	-10.4	6.5	16.370	16.023	30.000	15.118	14.923	14.452
265.208607554	-53.662097702	265.2086186	-53.6620828	5921751137935965440	265.2084961	19.0	-53.6622486	17.3	3	1	1998.518	-15.9	16.7	-36.2	15.0	16.225	16.729				
265.208835309	-53.681631897	265.2088342	-53.6816250	5921751099273308928	265.2088467	13.5	-53.6817019	12.4	2	3	1998.522	1.6	5.0	-16.8	5.1	15.929	16.618	30.000	14.996	14.760	14.743
265.209801159	-53.673328494	265.2097936	-53.6733181	5921751137936108928	265.2098775	19.0	-53.6734339	17.3	3	0	1998.521	10.9	30.4	-25.3	30.4	16.362	15.574				
265.210276862	-53.678584042	265.2102619	-53.6785600	5921751103576450688	265.2104286	19.0	-53.6788283	17.3	2	1	1998.523	21.6	13.7	-58.6	16.0	16.952	17.247	30.000	16.300	15.750	15.208
265.210690514	-53.683275098	265.2106797	-53.6832744	5921751103576507392	265.2108003	19.0	-53.6832822	17.3	2	2	1998.522	15.6	7.2	-1.7	7.0	16.764	16.906	30.000	15.669	15.301	15.314
265.212755370	-53.687220131	265.2127544	-53.6872125	5921751103576558592	265.2127650	19.0	-53.6872978	17.3	2	6	1998.523	1.4	2.6	-18.6	2.5	14.012	14.779	30.000	12.557	12.102	12.012
265.212892795	-53.672611056	265.2128903	-53.6726042	5921751133633052032	265.2129183	22.2	-53.6726808	20.2	2	5	1998.522	3.6	2.1	-16.7	2.0	13.071	13.637	30.000	11.564	11.090	10.946
265.212922001	-53.679100522	265.2129211	-53.6790919	5921751099273313920	265.2129308	14.4	-53.6791878	13.1	2	5	1998.522	1.3	3.0	-21.0	2.9	15.514	16.150	30.000	14.499	14.218	14.151
265.214235380	-53.675503477	265.2142324	-53.6754958	5921751133633053696	265.2142653	5.1	-53.6755814	0.6	3	7	1998.522	4.3	1.0	-18.7	0.9	11.926	12.274				
265.214964148	-53.681959208	265.2149611	-53.6819581	5921751103576464512	265.2149950	19.0	-53.6819703	17.3	2	4	1998.523	4.4	3.4	-2.7	3.3	15.127	15.656	30.000	13.987	13.683	13.528
265.214952964	-53.669438187	265.2149481	-53.6694344	5921751133633054336	265.2150019	15.9	-53.6694767	14.5	2	0	1998.518	7.0	7.5	-9.2	7.8	16.083	15.086	30.000	13.724	14.298	13.230
265.215145301	-53.689461837	265.2151372	-53.6894472	5921751103576568192	265.2152281	19.0	-53.6896103	17.3	2	2	1998.524	11.7	7.7	-35.7	7.5	16.442	16.530	30.000	15.359	14.960	14.929
265.216159048	-53.679243875	265.2161508	-53.6792433	5921751099273316864	265.2162425	12.7	-53.6792497	11.6	2	4	1998.522	11.9	5.1	-1.4	5.0	16.570	16.284	30.000	15.830	15.473	15.298
265.216871097	-53.668919539	265.2169054	-53.6689492	5921751137936007680	265.2165233	19.0	-53.6686192	17.3	2	2	1998.519	-49.4	5.7	72.1	5.6	16.474	15.294	30.000	14.753	14.387	14.662
265.216938175	-53.668977298	265.2169054	-53.6689492	5921751137936006016	265.2172700	19.0	-53.6692619	17.3	2	2	1998.519	47.2	5.7	-68.3	5.6	16.319	15.294	30.000	14.730	14.887	14.544
265.217393569	-53.689023426	265.2173944	-53.6890158	5921751099273318784	265.2173853	14.0	-53.6891011	12.8	2	3	1998.524	-1.2	4.4	-18.6	4.2	15.816	16.547	30.000	14.763	14.384	14.311
265.218642130	-53.682430763	265.2186422	-53.6824236	5921751103576438912	265.2186411	19.0	-53.6825031	17.3	2	2	1998.518	-0.1	3.9	-17.4	3.7	14.593	15.146	30.000	13.006	12.634	12.413
265.218602520	-53.666512138	265.2185947	-53.6665114	5921751133633059072	265.2186822	13.3	-53.6665194	12.2	3	2	1998.524	11.3	8.2	-1.8	7.0	16.132	16.641				
265.218924580	-53.684723844	265.2189225	-53.6847167	5921751099273321216	265.2189458	4.9	-53.6847964	0.5	2	7	1998.522	3.0	0.9	-17.4	0.8	11.531	11.925	11.500	9.954	9.475	9.309
265.219051977	-53.678584408	265.2190558	-53.6785686	5921751133633059712	265.2190136	14.5	-53.6787444	13.3	2	1	1998.518	-5.5	7.4	-38.4	7.8	15.973	15.238	30.000	14.300	14.300	14.183
265.219245988	-53.667866929	265.2192489	-53.6678461	5921751133633059968	265.2192161	12.6	-53.6680781	11.5	2	1	1998.521	-4.2	17.0	-50.7	12.3	16.652	17.500	30.000	15.913	15.388	15.250
265.219558356	-53.676013925	265.2195569	-53.6760069	5921751133633060352	265.2195728	19.1	-53.6760850	17.2	2	5	1998.521	2.1	2.5	-17.1	2.4	14.899	15.503	30.000	13.509	13.108	12.968
265.220545315	-53.669807973	265.2205958	-53.6697939	5921751137936005760	265.2200328	19.0	-53.6699511	17.3	2	3	1998.523	-72.9	3.4	-34.3	3.3	15.677	14.930	30.000	14.279	14.083	13.914
265.220395546	-53.687871027	265.2203900	-53.6878622	5921751099273322752	265.2204517	14.6	-53.6879608	13.3	2	4	1998.522	8.0	3.1	-21.5	2.9	15.615	16.108	30.000	14.449	14.176	13.942
265.221066270	-53.667533680	265.2210644	-53.6675281	5921751133633062016	265.2210856	13.2	-53.6675903	12.0	2	3	1998.523	2.7	4.5	-13.6	5.3	16.094	16.719	30.000	15.215	14.919	15.089
265.221237201	-53.674426372	265.2212363	-53.6744189	5921751133633062144	265.2212464	29.3	-53.6745022	26.7	2	7	1998.522	1.3	2.1	-18.2	2.0	13.417	13.912	13.170	12.787	12.976	12.485
265.221456657	-53.682817426	265.2214468	-53.6828039	5921751099273324288	265.2215567	17.6	-53.6829547	16.0	2	4	1998.520	14.2	3.2	-32.9	3.4	14.685	14.948	30.000	12.990	12.730	12.489
265.222146795	-53.681033798	265.2221704	-53.6810142	5921751103576399872	265.2219069	19.0	-53.6812331	17.3	2	2	1998.524	-34.1	7.9	-47.8	8.0	16.894	16.927	30.000	15.942	15.583	15.000
265.171769380	-53.644109341	265.1717664	-53.6441017	5921751305431687808	265.1717997	32.1	-53.6441867	28.6	2	9	1998.521	4.3	2.1	-18.6	1.9	12.858	13.189	12.700	12.126	12.002	11.957
265.175849940	-53.646392308	265.1758453	-53.6463850	5921751305431693184	265.1758969	14.0	-53.6464667	12.7	2	2	1998.522	6.7	9.4	-17.8	8.4	16.088	16.746	30.000	14.691	14.641	14.430
265.180667198	-53.645413075	265.1806647	-53.6454053	5921751309734597760	265.1806925	19.0	-53.6454919	17.3	2	6	1998.519	3.6	2.1	-18.9	2.1	14.072	14.592	30.000	12.522	12.105	11.961
265.183078717	-53.639205059	265.1830837	-53.6392003	5921751305431703296	265.1830278	16.1	-53.6392533	14.3	2	4	1998.523	-7.2	4.1	-11.6	4.0	15.927	16.344	30.000	14.881	14.641	14.647
265.183586145	-53.642340247	265.1835831	-53.6423256	5921751309734555648	265.1836172	19.0	-53.6424886	17.3	2	3	1998.523	4.4	5.5	-35.7	5.4	16.307	16.648	30.000	14.965	14.647	14.631
265.183646677	-53.640536826	265.1836464	-53.6405278	5921751305431704320	265.1836497	15.0	-53.6406283	13.6	2	2	1998.523	0.4	6.2	-22.0	4.8	15.810	16.488	30.000	14.262	14.335	13.653
265.183740557	-53.643649149	265.1837322	-53.6436453	5921751309734568960	265.1838258	19.0	-53.6436883	17.3	3	1	1998.526	12.1	9.1	-9.4	8.7	16.892	16.010				
265.186284514	-53.642853290	265.1862794	-53.6428394	5921751305431707648	265.1863364	13.1	-53.6429944	11.9	2	2	1998.525	7.4	7.5	-33.9	6.7	16.445	17.029	30.000	15.483	15.217	14.971
265.187603445	-53.644650803	265.1876267	-53.6446483	5921751309734562688	265.1873669	19.0	-53.6446761	17.3	2	1	1998.523	-33.6	12.8	-6.1	12.2	17.017	16.898	30.000	15.304	15.143	15.087
265.187652249	-53.641820202	265.1876729	-53.6418175	5921751309734531072	265.1874422	19.0	-53.6418478	17.3	2	1	1998.526	-29.9	9.4	-6.6	9.6	16.791	17.082	30.000	15.489	15.137	14.869
265.189231782	-53.649011492	265.1892231	-53.6490033	5921751309734591872	265.1893194	19.0	-53.6490947	17.3	3	0	1998.518	12.5	9.4	-19.9	27.9	16.017	16.974				
265.189393183	-53.640223235	265.1893981	-53.6402211	5921751344094241280	265.1893433	19.0	-53.6402453	17.3	3	4	1998.522	-7.1	5.0	-5.2	4.8	16.045	16.337				
265.190050091	-53.648140764	265.1900713	-53.6481300	5921751305431713152	265.1898353	17.0	-53.6482500	15.5	2	2	1998.521	-30.6	6.0	-26.2	5.8	14.792	15.482	30.000	13.236	12.798	12.647
265.190714711	-53.636163781	265.1907381	-53.6361781	5921751344094193536	265.1904772	19.0	-53.6360183	17.3	3	2	1998.523	-33.8	4.6	34.9	4.2	16.378	15.399				
265.190836002	-53.638304990	265.1908342	-53.6382978	5921751339791452672	265.1908544	14.4	-53.6383778	13.1	2	4	1998.521	2.6	5.9	-17.5	5.5	15.782	16.521	30.000	14.535	14.189	14.054
265.191136372	-53.646223695	265.1911300	-53.6462200	5921751305431715200	265.1912008	13.3	-53.6462611	12.1	2	4	1998.522	9.2	5.5	-9.0	5.5	16.177	16.819	30.000	15.207	15.022	14.861
265.191817562	-53.648613658	265.1918159	-53.6486114	5921751309734585472	265.1918342	22.3	-53.6486367	19.9	2	7	1998.522	2.4	2.7	-5.5	2.6	14.611	15.055	30.000	12.971	12.618	12.506
265.192082978	-53.639776257	265.1920809	-53.6397717	5921751344094227712	265.1921036	19.0	-53.6398228	17.3	2	3	1998.522	3.0	8.4	-11.1	7.9	15.977	16.547	30.000	14.678	14.471	14.422
265.192151329	-53.647123096	265.1921442	-53.6471089	5921751309734568448	265.1922239	19.0	-53.6472672	17.3	2	3	1998.523	10.3	5.9	-34.6	5.7	16.358	16.566	30.000	14.904	14.544	14.531
265.192649108	-53.641837731	265.1926489	-53.6418317	5921751339791456384	265.1926514	13.6	-53.6418989	12.4	2	3	1998.523	0.3	6.6	-14.7	7.1	16.039	16.793	30.000	14.964	14.557	14.637
265.193909742	-53.649154090	265.1939175	-53.6491428	5921751309734576640	265.1938308	19.0	-53.6492689	17.3	2	2	1998.522	-11.2	7.4	-27.5	7.3	16.284	16.608	30.000	15.189	14.909	14.766
265.194044162	-53.639848123	265.1940461	-53.6398400	5921751339791458048	265.1940242	18.2	-53.6399308	16.6	2	2	1998.523	-2.8	4.8	-19.8	4.2	14.219	15.042	30.000	12.753	12.320	12.226
265.195149832	-53.645059203	265.1951472	-53.6450544	5921751305431721472	265.1951767	12.9	-53.6451081	11.8	3	2	1998.522	3.8	7.6	-11.7	8.4	16.373	16.952				
265.195674327	-53.641899019	265.1956631	-53.6418892	5921751339791460608	265.1957881	15.0	-53.6419986	13.7	2	2	1998.521	16.2	8.6	-23.9	8.4	15.612	15.876	30.000	14.160	13.926	13.755
265.196036420	-53.640419080	265.1960331	-53.6404117	5921751339791461248	265.1960703	22.3	-53.6404939	20.3	2	5	1998.524	4.8	1.8	-18.0	1.8	13.058	13.558	30.000	11.518	11.063	10.936
265.196679610	-53.647517768	265.1966749	-53.6475089	5921751309734550016	265.1967278	18.9	-53.6476078	17.3	2	6	1998.522	6.8	1.9	-21.6	1.8	14.466	14.900	30.000	12.983	12.583	12.448
265.197347624	-53.655848111	265.1973767	-53.6558317	5921751241015171712	265.1970519	19.0	-53.6560147	17.4	2	1	1998.523	-42.0	12.6	-40.0	16.6	17.142	17.482	30.000	15.548	15.294	15.195
265.197316439	-53.653619615	265.1973047	-53.6536092	5921751236712248960	265.1974350	12.8	-53.6537247	11.7	2	1	1998.518	16.9	10.2	-25.3	9.1	16.632	17.083	30.000	15.660	15.385	15.180
265.198108929	-53.644714149	265.1981018	-53.6447050	5921751236712249344	265.1981814	13.3	-53.6448072	12.1	2	0	1998.523	10.3	10.9	-22.3	12.4	16.642	17.337	30.000	15.185	15.080	14.896
