_RAJ2000	_DEJ2000	RA_ICRS	e_RA_ICRS	DE_ICRS	e_DE_ICRS	Source	Plx	e_Plx	pmRA	e_pmRA	pmDE	e_pmDE	Dup	FG	e_FG	Gmag	e_Gmag	FBP	e_FBP	BPmag	e_BPmag	FRP	e_FRP	RPmag	e_RPmag	BP-RP	RV	e_RV	Teff	AG	E(BP-RP)	Rad	Lum
265.2377295840356	-53.6719138670393	265.23772958404	0.8566	-53.67191386704	2.3337	5921751034856710272							0	2.9338e+02	1.9274e+00	19.5198	0.0071	1.9335e+02	1.6939e+01	19.6355	0.0951	2.9735e+02	1.2533e+01	18.5787	0.0458	1.0568							
265.2327138927074	-53.6696046330828	265.23274694686	0.4193	-53.66968315480	0.3237	5921751034856710144	0.0798	0.4723	4.548	0.672	-18.237	0.693	0	5.5126e+02	2.1878e+00	18.8350	0.0043																
265.2254261487783	-53.6656669222350	265.22545208588	0.1549	-53.66573717920	0.1492	5921751034856702976	0.3257	0.1567	3.569	0.335	-16.318	0.327	0	2.1992e+03	6.6512e+00	17.3327	0.0033	1.7071e+03	2.5961e+01	17.2707	0.0165	2.3846e+03	4.4318e+01	16.3184	0.0202	0.9524							
265.2246092862844	-53.6661292948942	265.22463432674	0.1091	-53.66620793652	0.1133	5921751034856702464	-0.0618	0.1088	3.446	0.202	-18.265	0.199	0	3.5546e+03	3.9221e+00	16.8114	0.0012	2.4828e+03	7.4519e+01	16.8640	0.0326	3.5726e+03	2.9176e+01	15.8795	0.0089	0.9846			5143.45				
265.2243198435863	-53.6656898067031	265.22433761141	0.2324	-53.66576522673	0.1830	5921751034856702720	0.5622	0.1958	2.445	0.497	-17.517	0.429	0	1.4954e+03	4.7918e+00	17.7514	0.0035																
265.2321216762388	-53.6688926622738	265.23214210119	0.1826	-53.66896848779	0.1531	5921751034856705536	0.2770	0.1703	2.811	0.324	-17.611	0.314	0	1.5959e+03	3.0947e+00	17.6808	0.0021	1.2783e+03	6.1644e+01	17.5848	0.0524	1.7340e+03	2.6915e+01	16.6643	0.0169	0.9204							
265.2369442316634	-53.6729341416173	265.23692160659	0.5810	-53.67297636081	0.6864	5921751034856730624	-0.0551	0.5011	-3.113	1.233	-9.806	1.481	0	4.3789e+02	1.7482e+00	19.0850	0.0043	4.3304e+02	3.3307e+01	18.7601	0.0835	5.2309e+02	6.2215e+00	17.9655	0.0129	0.7946							
265.2268222119035	-53.6566304495011	265.22682221190	8.4586	-53.65663044950	2.2260	5921751069218964608							0	2.7662e+02	3.7907e+00	19.5837	0.0149																
265.2323991480257	-53.6550633131702	265.23242526156	0.1423	-53.65513679035	0.1493	5921751069218165376	0.2457	0.1405	3.594	0.272	-17.066	0.302	0	2.0687e+03	2.8291e+00	17.3991	0.0015	1.2288e+03	1.8646e+01	17.6276	0.0165	1.6137e+03	1.3838e+01	16.7424	0.0093	0.8853							
265.2318872468990	-53.6709159534802	265.23188724690	1.0109	-53.67091595348	1.2064	5921751034856733696							0	4.1000e+02	2.8300e+00	19.1564	0.0075	5.1456e+02	7.5472e+01	18.5728	0.1592	8.8656e+02	5.8121e+01	17.3926	0.0712	1.1801							
265.2274851228019	-53.6684258216524	265.22750411656	0.0861	-53.66849950940	0.2163	5921751034856727808	0.0769	0.1752	2.614	0.257	-17.115	0.331	0	1.2518e+04	1.4133e+01	15.4445	0.0012	6.9803e+03	1.5506e+02	15.7417	0.0241	1.0373e+04	1.3583e+02	14.7221	0.0142	1.0196			5286.90				
265.2361881891015	-53.6724965396234	265.23619890778	0.5191	-53.67257001093	0.3509	5921751034856729088	0.7869	0.4466	1.475	0.804	-17.064	0.723	0	4.5721e+02	2.0970e+00	19.0381	0.0050																
265.2352531145875	-53.6629433616399	265.23525311459	8.7286	-53.66294336164	11.3499	5921751034856626944							0	1.0750e+03	4.0750e+00	18.1098	0.0041																
265.2243724850347	-53.6667692894729	265.22437248503	2.8714	-53.66676928947	2.9235	5921751034856723456							0	2.6280e+02	2.3765e+00	19.6393	0.0098																
265.2240963425485	-53.6669783532335	265.22409634255	0.6745	-53.66697835323	0.6194	5921751034856723328							0	9.0341e+02	1.0828e+01	18.2987	0.0130																
265.2246895475804	-53.6672741706666	265.22465776992	0.1520	-53.66730011467	0.1492	5921751034856723200	0.4160	0.1580	-4.373	0.302	-6.026	0.324	0	1.5527e+03	2.8104e+00	17.7107	0.0020	1.0811e+03	3.3924e+01	17.7667	0.0341	1.5047e+03	4.7700e+01	16.8183	0.0344	0.9483							
265.2335929474036	-53.6623644402193	265.23359294740	2.7549	-53.66236444022	3.1343	5921751034856624640							0	1.7187e+02	2.3575e+00	20.1003	0.0149																
265.2338003969263	-53.6587987933187	265.23382492007	0.3367	-53.65887642439	0.3680	5921751069216323840	0.1004	0.2649	3.375	0.718	-18.030	0.745	0	1.3470e+03	2.5619e+00	17.8649	0.0021	8.6071e+02	2.2047e+01	18.0143	0.0278	1.2566e+03	5.9873e+01	17.0139	0.0517	1.0004							
265.2416294202382	-53.6742430451909	265.24162942024	1.9980	-53.67424304519	1.5517	5921751034856718464							0	5.5615e+02	3.3489e+00	18.8254	0.0065																
265.2420023332463	-53.6744738898825	265.24200233325	1.4139	-53.67447388988	1.8707	5921751034856718336							0	7.1980e+02	1.4974e+01	18.5453	0.0226																
265.2303492638548	-53.6695366707935	265.23034926385	2.0403	-53.66953667079	5.6883	5921751034856722048							0	1.0248e+03	1.2993e+01	18.1617	0.0138																
265.2351682801356	-53.6715325353900	265.23519313138	0.1289	-53.67160448355	0.1265	5921751034856722304	0.4498	0.1324	3.419	0.242	-16.711	0.250	0	1.9596e+03	2.6308e+00	17.4580	0.0015	1.1963e+03	1.7079e+01	17.6568	0.0155	1.5777e+03	1.8135e+01	16.7669	0.0125	0.8899							
265.2286796698654	-53.6680267343012	265.22870438186	0.0294	-53.66810274437	0.0294	5921751034863718272	0.3563	0.0276	3.400	0.054	-17.654	0.053	0	1.1811e+05	1.1269e+02	13.0077	0.0010	6.4780e+04	2.4196e+03	13.3228	0.0406	1.0116e+05	1.1690e+03	12.2494	0.0125	1.0734			5076.00			8.17	39.942
265.2294161290130	-53.6694092172379	265.22943534475	0.0941	-53.66948660472	0.0776	5921751034856721792	0.4369	0.0943	2.644	0.146	-17.974	0.142	0	5.2103e+03	5.3354e+00	16.3962	0.0011	3.5097e+03	7.6141e+01	16.4882	0.0236	4.4050e+03	1.6072e+02	15.6521	0.0396	0.8362			5286.90				
265.2313264599749	-53.6703104425300	265.23135040099	0.3841	-53.67038544845	0.2167	5921751034856721664	-0.1438	0.3588	3.294	0.549	-17.421	0.418	0	1.2030e+03	4.2897e+00	17.9877	0.0039																
265.2385300908931	-53.6730181027810	265.23853009089	2.6801	-53.67301810278	2.9616	5921751034856720896							0	9.5203e+01	1.6439e+00	20.7417	0.0187	2.8755e+02	4.6893e+01	19.2046	0.1771												
265.2380892089821	-53.6697461639594	265.23808920898	16.9218	-53.66974616396	14.8475	5921751034856683136							0	1.8313e+02	2.4820e+00	20.0315	0.0147																
265.2366501476000	-53.6691279000161	265.23667516826	0.8062	-53.66920656424	0.3838	5921751034856684416	0.9910	0.7882	3.443	0.916	-18.270	0.738	0	4.2325e+02	1.5323e+00	19.1219	0.0039	3.0680e+02	5.2031e+01	19.1342	0.1841	4.6000e+02	4.9845e+01	18.1050	0.1176	1.0292							
265.2311038961499	-53.6678349291592	265.23110389615	0.5366	-53.66783492916	0.7864	5921751034856683904							0	1.8534e+03	8.6418e+00	17.5185	0.0051	1.9974e+03	2.9656e+02	17.1002	0.1612												
265.2392433196438	-53.6701207651276	265.23924331964	5.9993	-53.67012076513	4.6798	5921751034856680832							0	1.4174e+02	2.2930e+00	20.3096	0.0176																
265.2287267214871	-53.6647410186541	265.22875445020	0.3524	-53.66481624756	0.4044	5921751034856674688	0.8742	0.2224	3.816	0.649	-17.473	0.725	0	1.4560e+03	2.6956e+00	17.7805	0.0020	8.6998e+02	2.5945e+01	18.0026	0.0324	1.2611e+03	1.1524e+01	17.0100	0.0099	0.9926							
265.2288140397540	-53.6494518441672	265.22881403975	0.9892	-53.64945184417	1.0765	5921751069216257024							0	3.5378e+02	1.7120e+00	19.3165	0.0053																
265.2324319611086	-53.6666602520624	265.23243196111	0.8426	-53.66666025206	1.9496	5921751034856676096							0	4.3495e+02	2.3415e+00	19.0923	0.0058	3.3556e+02	1.8135e+01	19.0370	0.0587	4.3910e+02	1.7483e+01	18.1555	0.0432	0.8814							
265.2268643082556	-53.6579970017608	265.22686430826	6.5462	-53.65799700176	14.8366	5921751034859685376							0	9.2532e+02	3.3142e+00	18.2726	0.0039																
265.2388622337627	-53.6694607577914	265.23888958926	0.1468	-53.66953282780	0.1371	5921751034856675584	0.0973	0.1479	3.764	0.294	-16.739	0.294	0	1.5648e+03	2.1989e+00	17.7022	0.0015	9.7315e+02	2.2687e+01	17.8809	0.0253	1.3081e+03	1.4018e+01	16.9703	0.0116	0.9106							
265.2314688145082	-53.6656930075188	265.23146881451	2.0779	-53.66569300752	2.6060	5921751034856670080							0	4.1530e+02	2.7700e+00	19.1425	0.0072																
265.2312600524927	-53.6658721944166	265.23126005249	1.3147	-53.66587219442	2.3483	5921751034856669952							0	1.1063e+03	7.8249e+00	18.0787	0.0077	9.0383e+02	2.1775e+01	17.9612	0.0262	1.3427e+03	2.0395e+01	16.9420	0.0165	1.0192							
265.2351319983791	-53.6663205626613	265.23513199838	14.8230	-53.66632056266	20.4574	5921751034864024832							0	2.3914e+02	2.8764e+00	19.7417	0.0131																
265.2369351492253	-53.6683639228392	265.23693514923	10.4306	-53.66836392284	5.6507	5921751034864024448							0	9.8112e+01	2.4495e+00	20.7091	0.0271																
265.2360075331712	-53.6572629899438	265.23600753317	1.1355	-53.65726298994	1.2585	5921751069216297728							0	2.9119e+02	1.5615e+00	19.5279	0.0058																
265.2306029078308	-53.6653546631685	265.23060290783	4.4439	-53.66535466317	4.8494	5921751034856672256							0	1.6144e+02	4.0908e+00	20.1683	0.0275																
265.2339715594786	-53.6693252415189	265.23398591481	0.2285	-53.66940053617	0.2141	5921751034856699392	1.2145	0.2172	1.975	0.451	-17.488	0.427	0	7.7343e+02	2.0170e+00	18.4673	0.0028	4.7812e+02	1.0065e+01	18.6526	0.0229	6.7092e+02	1.9413e+01	17.6952	0.0314	0.9573							
265.2339334527925	-53.6592457428252	265.23393345279	5.4180	-53.65924574283	4.8491	5921751069216323712							0	1.3668e+02	2.6685e+00	20.3491	0.0212																
265.2310922899262	-53.6699970886729	265.23111664689	0.3703	-53.67007463687	0.2591	5921751034863720704	0.2536	0.3295	3.351	0.632	-18.011	0.544	0	1.3669e+03	6.4239e+00	17.8490	0.0051																
265.2282074475637	-53.6663031282893	265.22822062168	0.3537	-53.66636849343	0.4878	5921751034856695424	1.0255	0.3595	1.813	0.772	-15.182	0.924	0	8.8297e+02	2.5173e+00	18.3235	0.0031	6.6214e+02	4.6531e+01	18.2990	0.0763	9.4983e+02	2.6603e+01	17.3178	0.0304	0.9812							
265.2251732232525	-53.6648841315336	265.22519079382	0.2439	-53.66495864534	0.2283	5921751034856694784	0.2201	0.2586	2.418	0.580	-17.306	0.576	0	7.2776e+02	2.2679e+00	18.5334	0.0034																
265.2386220785347	-53.6708857150858	265.23862207853	15.1848	-53.67088571509	12.1151	5921751034863714560							0	1.7954e+02	3.3096e+00	20.0530	0.0200																
265.2313121582338	-53.6650512888194	265.23133402520	0.3810	-53.66513624143	0.4625	5921751034856659328	0.1942	0.3310	3.009	0.805	-19.731	0.992	0	8.8294e+02	2.7016e+00	18.3235	0.0033	7.1166e+02	3.3215e+01	18.2207	0.0507	1.0481e+03	3.3640e+01	17.2109	0.0348	1.0098							
265.2275601354301	-53.6556773945708	265.22756013543	22.0419	-53.65567739457	32.4519	5921751064913591936							0	6.6640e+02	3.6011e+00	18.6290	0.0059																
265.2277725110653	-53.6491860664630	265.22779060404	0.0570	-53.64926076434	0.0554	5921751064913592064	0.3564	0.0555	2.491	0.108	-17.349	0.113	0	8.6783e+03	5.3937e+00	15.8423	0.0007	5.3465e+03	3.3038e+01	16.0312	0.0067	5.5870e+03	1.7981e+01	15.3940	0.0035	0.6373			6512.00	0.2155	0.1000		
265.2327260745028	-53.6684717442134	265.23272607450	1.4538	-53.66847174421	1.7423	5921751034856693632							0	4.1674e+02	3.6265e+00	19.1387	0.0094																
265.2265317460113	-53.6523070229747	265.22655545221	0.1029	-53.65238205914	0.0939	5921751064913590912	0.1432	0.0942	3.263	0.190	-17.428	0.170	0	3.2756e+03	3.1993e+00	16.9001	0.0011	1.9616e+03	2.0255e+01	17.1199	0.0112	2.7906e+03	7.3317e+01	16.1477	0.0285	0.9722			5286.90				
265.2395342400316	-53.6707504506173	265.23953424003	4.7489	-53.67075045062	4.5116	5921751034856687360							0	2.4448e+02	4.4558e+00	19.7178	0.0198																
265.1894730026958	-53.6786392455365	265.18947300270	3.4416	-53.67863924554	0.5614	5921745296766472320							0	1.1391e+03	2.9639e+01	18.0469	0.0282																
265.2218853263934	-53.6811599782032	265.22190805276	0.1051	-53.68123459204	0.1024	5921751103576399872	0.1606	0.1044	3.126	0.188	-17.330	0.179	0	2.9164e+03	3.0789e+00	17.0262	0.0011	1.7766e+03	2.0010e+01	17.2274	0.0122	2.3915e+03	5.7866e+01	16.3153	0.0263	0.9122			5376.15				
265.2226767010752	-53.6745889003155	265.22270282334	0.0494	-53.67466628282	0.0453	5921751133633064064	0.3734	0.0458	3.594	0.091	-17.973	0.086	0	1.6475e+04	7.8100e+00	15.1463	0.0005	8.7911e+03	1.2658e+02	15.4913	0.0156	1.3464e+04	6.0110e+01	14.4390	0.0048	1.0523			5093.00			2.89	5.056
265.2212618445068	-53.6803684961134	265.22126184451	1.0796	-53.68036849611	2.0656	5921751103576400256							0	4.5073e+02	2.2819e+00	19.0536	0.0055																
265.1911349238991	-53.6600519053974	265.19113492390	11.2880	-53.66005190540	19.2439	5921751206655529344							0	5.3343e+02	3.0278e+00	18.8707	0.0062																
265.1780498946665	-53.6551649554591	265.17804989467	26.8131	-53.65516495546	16.2823	5921751206655527680							0	1.6262e+03	4.7361e+00	17.6605	0.0032																
265.1701049217718	-53.6497583411902	265.17010492177	1.2510	-53.64975834119	1.0224	5921751206662434176							0	6.8886e+02	6.7660e+00	18.5930	0.0107	5.5588e+02	1.6212e+01	18.4889	0.0317	9.6437e+02	1.9159e+01	17.3013	0.0216	1.1876							
265.1936358735791	-53.6610711421412	265.19363587358	3.4310	-53.66107114214	3.7705	5921751206662434048							0	1.4286e+03	6.0653e+00	17.8011	0.0046																
265.1876743120628	-53.6653416946538	265.18771248419	0.1614	-53.66542253024	0.1609	5921751172295880192	0.4120	0.1693	5.253	0.323	-18.775	0.347	0	3.3078e+03	1.1417e+01	16.8895	0.0037																
265.1990038635091	-53.6704190150889	265.19903159330	0.1517	-53.67049434584	0.1140	5921751103576403840	-0.1823	0.1236	3.816	0.318	-17.496	0.274	0	7.1642e+03	3.7640e+01	16.0504	0.0057	8.4101e+03	3.5265e+02	15.5394	0.0455	1.0948e+04	4.8824e+02	14.6636	0.0484	0.8758			5095.63				
265.1984782470064	-53.6701158428564	265.19849209998	0.1025	-53.67019254397	0.1012	5921751103576403712	0.3695	0.1016	1.906	0.293	-17.814	0.219	0	4.5969e+03	2.0651e+01	16.5322	0.0049	8.6286e+03	1.0602e+03	15.5115	0.1334	7.0980e+03	2.6338e+02	15.1341	0.0403	0.3775			5095.63				
265.1950975140285	-53.6646169069199	265.19511426041	0.1026	-53.66470796583	0.1415	5921751206655564032	-0.7059	0.0658	2.305	0.190	-21.149	0.285	0	6.9517e+04	8.6972e+01	13.5831	0.0014	5.1219e+04	5.8129e+02	13.5778	0.0123	3.8758e+04	1.6743e+02	13.2910	0.0047	0.2868			8361.75				
265.2166703492626	-53.6713471069258	265.21667034926	13.8895	-53.67134710693	21.0717	5921751137942956928							0	2.1796e+02	4.7305e+00	19.8424	0.0236																
265.1762849534897	-53.6607910722097	265.17627599087	0.3697	-53.66083751987	0.3672	5921751172295879680	4.4706	0.4334	-1.234	0.775	-10.788	0.695	0	2.5715e+03	5.2507e+01	17.1629	0.0222																
265.2185984601213	-53.6716853597952	265.21859846012	1.2845	-53.67168535980	1.0752	5921751137942956160							0	5.9072e+02	4.4281e+00	18.7599	0.0081																
265.1962075486932	-53.6651832187756	265.19622651825	0.0984	-53.66525411247	0.1111	5921751137936087808	0.2032	0.1041	2.610	0.191	-16.466	0.187	0	6.0803e+03	2.4694e+01	16.2286	0.0044																
265.1802317819121	-53.6540369501504	265.18026158959	0.0844	-53.65411377802	0.0880	5921751206662433152	0.4143	0.0777	4.103	0.160	-17.844	0.157	0	4.2911e+03	3.6007e+00	16.6069	0.0009	2.7789e+03	4.2670e+01	16.7417	0.0167	3.7545e+03	1.0243e+02	15.8255	0.0296	0.9162			5286.90				
265.1756066114029	-53.6608587227841	265.17560661140	3.5830	-53.66085872278	1.4990	5921751172295879552							0	1.5115e+03	9.2170e+00	17.7399	0.0066																
265.2190587397818	-53.6795092028881	265.21913020561	0.2913	-53.67956123675	0.3081	5921751103576402048	2.3850	0.2857	9.831	0.693	-12.085	0.627	0	6.1713e+03	2.4949e+01	16.2124	0.0044	4.9470e+03	2.8114e+02	16.1155	0.0617	6.7734e+03	1.8105e+02	15.1849	0.0290	0.9306			5095.63				
265.2183966052013	-53.6795992171166	265.21842542472	0.1594	-53.67967942237	0.1306	5921751103576401920	0.3564	0.1326	3.965	0.312	-18.628	0.272	0	5.3304e+03	1.9975e+01	16.3715	0.0041	3.7832e+03	3.0514e+02	16.4067	0.0876												
265.2182224553488	-53.6790917251884	265.21822755194	0.3826	-53.67910759971	0.3800	5921751103576402176	0.5465	0.3085	0.701	0.883	-3.687	0.713	0	1.6131e+03	4.3764e+00	17.6692	0.0029																
265.1743962738652	-53.6590192943424	265.17442974880	0.1548	-53.65909653512	0.1399	5921751206655612800	0.8880	0.1718	4.607	0.507	-17.940	0.362	0	2.3327e+03	5.7023e+00	17.2687	0.0027																
265.2165057882571	-53.6685445673176	265.21652368349	0.0839	-53.66862095098	0.0881	5921751137942950784	0.4077	0.0801	2.462	0.158	-17.741	0.163	0	4.4062e+03	6.4939e+00	16.5782	0.0016	3.6140e+03	8.6744e+01	16.4564	0.0261	4.3907e+03	8.8966e+01	15.6556	0.0220	0.8008			5144.95				
265.2114581929985	-53.6753988637557	265.21148091831	0.1998	-53.67547037114	0.2453	5921751137936135296	0.8944	0.1989	3.127	0.427	-16.608	0.502	0	2.0037e+03	4.4645e+00	17.4338	0.0024	1.6651e+03	3.5321e+01	17.2978	0.0230	1.9709e+03	2.9449e+01	16.5253	0.0162	0.7726							
265.2200166271840	-53.6698762263021	265.22003336367	0.0543	-53.66995274114	0.0539	5921751137942950656	0.4731	0.0514	2.303	0.102	-17.771	0.101	0	9.0961e+03	6.0435e+00	15.7912	0.0007	5.1514e+03	6.2183e+01	16.0716	0.0131	7.4273e+03	1.1639e+02	15.0848	0.0170	0.9867			5286.90	1.0403	0.4917	1.55	1.684
265.2169934940858	-53.6777862546069	265.21702275433	0.1255	-53.67786358481	0.0809	5921751133633056768	0.3969	0.1036	4.025	0.272	-17.961	0.181	0	6.0329e+03	7.4093e+00	16.2370	0.0013	3.9258e+03	4.0900e+01	16.3666	0.0113	5.1149e+03	3.0382e+01	15.4898	0.0064	0.8767			5286.90				
265.1866820159258	-53.6644165984333	265.18669998793	0.3963	-53.66448875719	0.4600	5921751206655611008	0.3776	0.2093	2.473	0.612	-16.759	0.682	0	2.2480e+03	8.9996e+00	17.3089	0.0043																
265.2191905625767	-53.6680038738755	265.21921749908	0.0890	-53.66807951702	0.0854	5921751133633059968	0.3421	0.0877	3.707	0.169	-17.569	0.174	0	3.7234e+03	3.4404e+00	16.7610	0.0010	2.0922e+03	1.5733e+01	17.0499	0.0082	2.7603e+03	1.7126e+01	16.1595	0.0067	0.8904			5770.47	0.5087	0.2257		
265.2198496902161	-53.6889024903116	265.21986869762	0.1506	-53.68897155978	0.1352	5921751099273321856	0.4847	0.1457	2.614	0.293	-16.042	0.285	0	1.8741e+03	4.0496e+00	17.5064	0.0023																
265.2190075492207	-53.6787436506348	265.21900754922	1.4512	-53.67874365063	1.3761	5921751133633059712							0	6.1360e+03	1.8037e+01	16.2187	0.0032	5.8009e+03	9.2103e+01	15.9427	0.0172	7.3326e+03	1.4948e+02	15.0988	0.0221	0.8439			5144.95				
265.1735246333702	-53.6587962869243	265.17352463337	2.7024	-53.65879628692	2.0211	5921751206655614208							0	1.0925e+03	2.1338e+01	18.0924	0.0212																
265.1810068219345	-53.6663805626134	265.18100682193	2.7015	-53.66638056261	2.2399	5921751172295938176							0	1.1458e+04	1.8754e+02	15.5406	0.0178	1.4613e+04	8.9726e+02	14.9395	0.0667	1.6951e+04	4.3087e+02	14.1889	0.0276	0.7506			5095.63				
265.2149751877737	-53.6694062348196	265.21500282452	0.1588	-53.66947852100	0.1744	5921751133633054336	-0.3555	0.1689	3.803	0.306	-16.789	0.350	0	6.4670e+03	1.2731e+01	16.1616	0.0021	5.1732e+03	1.8216e+02	16.0670	0.0382	6.2664e+03	1.8700e+02	15.2694	0.0324	0.7976			5143.45				
265.2157594381532	-53.6777410028306	265.21575943815	3.1189	-53.67774100283	4.5201	5921751103576398720							0	2.6621e+02	3.2916e+00	19.6253	0.0134																
265.2092727357809	-53.6748400418899	265.20927273578	0.9487	-53.67484004189	0.6534	5921751103576398592							0	2.8653e+02	3.8408e+00	19.5455	0.0146																
265.1869365395515	-53.6539737309378	265.18696227432	0.5701	-53.65404083029	0.3481	5921751206662423936	-0.1846	0.5356	3.542	1.455	-15.584	0.941	0	6.3955e+02	4.6874e+00	18.6737	0.0080																
265.1917868884825	-53.6635896806025	265.19178688848	1.0414	-53.66358968060	1.5818	5921751206655569664							1	1.9270e+03	1.6125e+01	17.4761	0.0091																
265.1870831786812	-53.6533285118535	265.18710536978	0.3587	-53.65339796759	0.4104	5921751206655457536	0.5169	0.2137	3.055	0.713	-16.132	0.785	0	1.7677e+03	4.7041e+00	17.5699	0.0029	1.9942e+03	1.1456e+02	17.1019	0.0624	2.2573e+03	3.6343e+01	16.3779	0.0175	0.7240							
265.2035006192139	-53.6612955685428	265.20350061921	1.3147	-53.66129556854	1.4951	5921751137942946304							0	3.3236e+02	3.6637e+00	19.3844	0.0120																
265.2212938344658	-53.6696546972827	265.22132701387	0.1983	-53.66973161324	0.2143	5921751137942945920	-0.1032	0.1918	4.565	0.378	-17.864	0.383	0	2.9061e+03	7.5876e+00	17.0301	0.0028																
265.2210143597833	-53.6702135048791	265.22103497635	0.1677	-53.67028282043	0.2123	5921751137942946048	0.1622	0.1416	2.837	0.331	-16.099	0.365	0	2.6367e+03	4.6053e+00	17.1357	0.0019																
265.2157497088900	-53.6778995651863	265.21574970889	10.7300	-53.67789956519	5.0813	5921751103576392576							0	1.6797e+02	3.7160e+00	20.1253	0.0240																
265.1937633707425	-53.6721034123769	265.19376337074	1.2602	-53.67210341238	1.8235	5921751172295939456							0	1.3966e+03	2.9382e+01	17.8257	0.0228	2.2942e+03	6.1087e+02	16.9498	0.2891	2.3815e+03	3.5262e+01	16.3198	0.0161	0.6300							
265.2011315030674	-53.6711172934348	265.20113150307	0.9031	-53.67111729343	1.0512	5921751103576391808							0	1.2025e+04	2.0731e+02	15.4881	0.0187																
265.1858595304279	-53.6591588116260	265.18585953043	0.5235	-53.65915881163	0.6438	5921751206655535488							0	1.5133e+03	6.0590e+00	17.7385	0.0043																
265.2007626508705	-53.6655835183262	265.20076265087	1.7725	-53.66558351833	2.5544	5921751137936061568							0	7.9542e+02	6.4029e+00	18.4369	0.0087																
265.1932795301323	-53.6574825856789	265.19329655900	0.1083	-53.65756187578	0.1029	5921751206662426368	0.3095	0.1049	2.344	0.281	-18.416	0.199	0	2.9246e+03	4.0771e+00	17.0232	0.0015	1.9181e+03	5.1399e+01	17.1442	0.0291	2.6119e+03	3.7183e+01	16.2195	0.0155	0.9247			5190.33				
265.1996141144730	-53.6652173548958	265.19974166950	0.1747	-53.66524929606	0.1844	5921751137936061440	-0.3848	0.2097	17.553	0.528	-7.419	0.377	0	5.2509e+03	1.5059e+01	16.3878	0.0031	5.6568e+03	2.4001e+02	15.9700	0.0461	7.1765e+03	3.1813e+02	15.1221	0.0481	0.8478			5095.63				
265.2166250297121	-53.6653452326272	265.21662502971	1.4501	-53.66534523263	1.0881	5921751236712271232							1	1.7056e+04	1.3514e+02	15.1087	0.0086	1.3305e+04	6.3748e+02	15.0413	0.0520	1.8073e+04	1.6754e+02	14.1193	0.0101	0.9220			5095.63				
265.1874578289503	-53.6595840473508	265.18745782895	1.9297	-53.65958404735	1.8094	5921751206655537792							0	3.5455e+03	6.1527e+00	16.8142	0.0019	4.0313e+03	2.2780e+02	16.3378	0.0614	5.5684e+03	6.8609e+01	15.3976	0.0134	0.9402			5095.63				
265.1995305888635	-53.6650678386512	265.19953058886	3.2698	-53.66506783865	12.2340	5921751137936061312							0	2.9829e+03	1.1583e+01	17.0018	0.0042																
265.1762087109551	-53.6597256813970	265.17620871096	1.3315	-53.65972568140	2.0125	5921751206655610240							0	9.5297e+02	6.5482e+00	18.2407	0.0075																
265.1871973422559	-53.6617443205816	265.18721857447	0.1034	-53.66181964533	0.0982	5921751206655572736	0.5350	0.1135	2.922	0.166	-17.495	0.170	0	4.1684e+03	5.6218e+00	16.6384	0.0015	2.3741e+03	1.7989e+01	16.9126	0.0082	3.1153e+03	2.6984e+01	16.0282	0.0094	0.8845			5523.55	0.0295	0.0107		
265.1746632808106	-53.6478949745205	265.17466328081	2.9290	-53.64789497452	2.6048	5921751206655457280							0	3.3352e+02	2.5106e+00	19.3806	0.0082																
265.2189645138232	-53.6738051014426	265.21898023225	0.3433	-53.67388741896	0.2958	5921751137936063616	0.5223	0.4675	2.163	1.680	-19.119	0.919	0	5.1900e+02	2.7057e+00	18.9004	0.0057	4.8170e+02	7.7927e+01	18.6444	0.1756	6.4493e+02	2.7190e+01	17.7381	0.0458	0.9063							
265.1929594658911	-53.6720363794417	265.19295946589	0.4663	-53.67203637944	0.6816	5921751172297380736							0	1.6316e+03	4.2504e+00	17.6569	0.0028																
265.1783273209143	-53.6547998175782	265.17835129558	0.1714	-53.65487075125	0.1877	5921751202352481920	-0.3061	0.1854	3.300	0.310	-16.475	0.317	0	4.6306e+03	9.3354e+00	16.5243	0.0022	3.7748e+03	5.6980e+01	16.4091	0.0164	4.9698e+03	7.4889e+01	15.5211	0.0164	0.8881			5095.63				
265.1724876915113	-53.6529964616662	265.17248769151	0.7512	-53.65299646167	1.3661	5921751206655540608							0	1.2783e+03	7.6455e+00	17.9218	0.0065																
265.1718659978802	-53.6531124335052	265.17186599788	3.4346	-53.65311243351	0.4830	5921751206655540480							0	4.4510e+02	6.4901e+00	19.0672	0.0158																
265.2135358527668	-53.6734713601495	265.21355954935	0.1412	-53.67354757257	0.3586	5921751137936094848	0.4277	0.2995	3.260	0.424	-17.701	0.547	0	4.6989e+03	7.3415e+00	16.5084	0.0017	3.3460e+03	1.1811e+02	16.5401	0.0383	4.0787e+03	9.5805e+01	15.7356	0.0255	0.8044			5286.90				
265.2172951275112	-53.6753319062926	265.21732429859	0.2072	-53.67540632618	0.2264	5921751137936095104	0.2141	0.2706	4.013	0.793	-17.285	0.717	0	1.1575e+03	4.6188e+00	18.0296	0.0043																
265.2177261556593	-53.6753906801496	265.21774703603	0.0652	-53.67546479088	0.0665	5921751137936094976	0.2492	0.0662	2.873	0.123	-17.213	0.118	1	7.8097e+03	9.4416e+00	15.9568	0.0013	4.8032e+03	2.9003e+01	16.1476	0.0066	6.4335e+03	1.8430e+01	15.2408	0.0031	0.9068			5346.40				
